epoch	eR [deg]	eT [m]	speed (raw) [-]	speed (thr) [-]	keypoint_rmse_px [pix]	keypoint_rmse_px_median [pix]	keypoint_rmse_norm_input [-]	keypoint_rmse_norm_input_median [-]	keypoint_rmse_norm_bbox [-]	keypoint_rmse_norm_bbox_median [-]	pck_0.05_bbox_pct [%]	pck_0.10_bbox_pct [%]	keypoint_inside_pct [%]	valid_kpt_pct [%]	heatmap_peak_mean [-]	heatmap_peak_std [-]	heatmap_entropy [-]	heatmap_entropy_std [-]	heatmap_entropy_beta [-]	heatmap_entropy_beta_std [-]	collapsed_keypoint_distance [pix]	collapsed_keypoint_spread_min_px [pix]	per_keypoint_rmse_px_00 [pix]	per_keypoint_rmse_px_01 [pix]	per_keypoint_rmse_px_02 [pix]	per_keypoint_rmse_px_03 [pix]	per_keypoint_rmse_px_04 [pix]	per_keypoint_rmse_px_05 [pix]	per_keypoint_rmse_px_06 [pix]	per_keypoint_rmse_px_07 [pix]	per_keypoint_rmse_px_08 [pix]	per_keypoint_rmse_px_09 [pix]	per_keypoint_rmse_px_10 [pix]	per_keypoint_pck5_pct_00 [%]	per_keypoint_pck5_pct_01 [%]	per_keypoint_pck5_pct_02 [%]	per_keypoint_pck5_pct_03 [%]	per_keypoint_pck5_pct_04 [%]	per_keypoint_pck5_pct_05 [%]	per_keypoint_pck5_pct_06 [%]	per_keypoint_pck5_pct_07 [%]	per_keypoint_pck5_pct_08 [%]	per_keypoint_pck5_pct_09 [%]	per_keypoint_pck5_pct_10 [%]	per_keypoint_pck10_pct_00 [%]	per_keypoint_pck10_pct_01 [%]	per_keypoint_pck10_pct_02 [%]	per_keypoint_pck10_pct_03 [%]	per_keypoint_pck10_pct_04 [%]	per_keypoint_pck10_pct_05 [%]	per_keypoint_pck10_pct_06 [%]	per_keypoint_pck10_pct_07 [%]	per_keypoint_pck10_pct_08 [%]	per_keypoint_pck10_pct_09 [%]	per_keypoint_pck10_pct_10 [%]	per_keypoint_pck05_bbox_pct_00 [%]	per_keypoint_pck05_bbox_pct_01 [%]	per_keypoint_pck05_bbox_pct_02 [%]	per_keypoint_pck05_bbox_pct_03 [%]	per_keypoint_pck05_bbox_pct_04 [%]	per_keypoint_pck05_bbox_pct_05 [%]	per_keypoint_pck05_bbox_pct_06 [%]	per_keypoint_pck05_bbox_pct_07 [%]	per_keypoint_pck05_bbox_pct_08 [%]	per_keypoint_pck05_bbox_pct_09 [%]	per_keypoint_pck05_bbox_pct_10 [%]	per_keypoint_pck10_bbox_pct_00 [%]	per_keypoint_pck10_bbox_pct_01 [%]	per_keypoint_pck10_bbox_pct_02 [%]	per_keypoint_pck10_bbox_pct_03 [%]	per_keypoint_pck10_bbox_pct_04 [%]	per_keypoint_pck10_bbox_pct_05 [%]	per_keypoint_pck10_bbox_pct_06 [%]	per_keypoint_pck10_bbox_pct_07 [%]	per_keypoint_pck10_bbox_pct_08 [%]	per_keypoint_pck10_bbox_pct_09 [%]	per_keypoint_pck10_bbox_pct_10 [%]	per_keypoint_peak_00 [-]	per_keypoint_peak_01 [-]	per_keypoint_peak_02 [-]	per_keypoint_peak_03 [-]	per_keypoint_peak_04 [-]	per_keypoint_peak_05 [-]	per_keypoint_peak_06 [-]	per_keypoint_peak_07 [-]	per_keypoint_peak_08 [-]	per_keypoint_peak_09 [-]	per_keypoint_peak_10 [-]	per_keypoint_peak2_00 [-]	per_keypoint_peak2_01 [-]	per_keypoint_peak2_02 [-]	per_keypoint_peak2_03 [-]	per_keypoint_peak2_04 [-]	per_keypoint_peak2_05 [-]	per_keypoint_peak2_06 [-]	per_keypoint_peak2_07 [-]	per_keypoint_peak2_08 [-]	per_keypoint_peak2_09 [-]	per_keypoint_peak2_10 [-]	per_keypoint_peak_ratio_00 [-]	per_keypoint_peak_ratio_01 [-]	per_keypoint_peak_ratio_02 [-]	per_keypoint_peak_ratio_03 [-]	per_keypoint_peak_ratio_04 [-]	per_keypoint_peak_ratio_05 [-]	per_keypoint_peak_ratio_06 [-]	per_keypoint_peak_ratio_07 [-]	per_keypoint_peak_ratio_08 [-]	per_keypoint_peak_ratio_09 [-]	per_keypoint_peak_ratio_10 [-]	per_keypoint_top1_to_gt_dist_hm_px_00 [pix]	per_keypoint_top1_to_gt_dist_hm_px_01 [pix]	per_keypoint_top1_to_gt_dist_hm_px_02 [pix]	per_keypoint_top1_to_gt_dist_hm_px_03 [pix]	per_keypoint_top1_to_gt_dist_hm_px_04 [pix]	per_keypoint_top1_to_gt_dist_hm_px_05 [pix]	per_keypoint_top1_to_gt_dist_hm_px_06 [pix]	per_keypoint_top1_to_gt_dist_hm_px_07 [pix]	per_keypoint_top1_to_gt_dist_hm_px_08 [pix]	per_keypoint_top1_to_gt_dist_hm_px_09 [pix]	per_keypoint_top1_to_gt_dist_hm_px_10 [pix]	per_keypoint_top2_to_gt_dist_hm_px_00 [pix]	per_keypoint_top2_to_gt_dist_hm_px_01 [pix]	per_keypoint_top2_to_gt_dist_hm_px_02 [pix]	per_keypoint_top2_to_gt_dist_hm_px_03 [pix]	per_keypoint_top2_to_gt_dist_hm_px_04 [pix]	per_keypoint_top2_to_gt_dist_hm_px_05 [pix]	per_keypoint_top2_to_gt_dist_hm_px_06 [pix]	per_keypoint_top2_to_gt_dist_hm_px_07 [pix]	per_keypoint_top2_to_gt_dist_hm_px_08 [pix]	per_keypoint_top2_to_gt_dist_hm_px_09 [pix]	per_keypoint_top2_to_gt_dist_hm_px_10 [pix]	pnp_fail_cnt [cnt]	pnp_eval_cnt [cnt]	pnp_ok_cnt [cnt]	raw_epnp_ok_cnt [cnt]	pnp_fail_pct [%]	pose_valid_cnt [cnt]	reproj_err_median_px [pix]	reprojection_error_median_px [pix]	eT_median [m]	eR_median [deg]	pnp_ransac_fail_cnt [cnt]	pnp_ransac_eval_cnt [cnt]	pnp_ransac_ok_cnt [cnt]	ransac_ok_cnt [cnt]	pnp_ransac_fail_pct [%]	pnp_ransac_inlier_cnt [cnt]	pnp_ransac_inlier_cnt_median [cnt]	eT_ransac [m]	eT_ransac_median [m]	eR_ransac [deg]	eR_ransac_median [deg]	per_keypoint_ransac_inlier_freq_pct_00 [%]	per_keypoint_ransac_inlier_freq_pct_01 [%]	per_keypoint_ransac_inlier_freq_pct_02 [%]	per_keypoint_ransac_inlier_freq_pct_03 [%]	per_keypoint_ransac_inlier_freq_pct_04 [%]	per_keypoint_ransac_inlier_freq_pct_05 [%]	per_keypoint_ransac_inlier_freq_pct_06 [%]	per_keypoint_ransac_inlier_freq_pct_07 [%]	per_keypoint_ransac_inlier_freq_pct_08 [%]	per_keypoint_ransac_inlier_freq_pct_09 [%]	per_keypoint_ransac_inlier_freq_pct_10 [%]
59	0.927348	0.027448	0.021335	0.020879	1.596421	1.291527	0.007159	0.005792	0.001605	0.001332	99.992998	99.999242	100.000000	97.063684	0.038560	0.002363	0.526748	0.007013	0.035479	0.034758	74.621386	141.767291	1.361922	1.208499	1.197882	1.255881	1.333719	1.361899	1.345611	1.407319	1.198370	1.190792	1.201188	97.660014	98.449015	98.618500	98.638870	97.965703	98.018305	97.962105	97.742152	98.001954	98.363717	98.237461	99.681693	99.820051	99.862708	99.724328	99.680565	99.680914	99.629474	99.546752	99.698073	99.804357	99.701859	99.991397	100.000000	100.000000	100.000000	99.991594	100.000000	99.991579	99.983213	99.991120	99.982214	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	99.991120	100.000000	100.000000	0.038412	0.038764	0.038961	0.038500	0.038469	0.038663	0.038214	0.038324	0.038712	0.038703	0.038593	0.036923	0.037158	0.037313	0.036956	0.036943	0.037057	0.036685	0.036777	0.037334	0.037292	0.037180	1.040566	1.043496	1.044443	1.042015	1.041593	1.043587	1.041939	1.042290	1.037119	1.038080	1.038290	0.574718	0.529555	0.526822	0.540987	0.562342	0.560920	0.559456	0.580300	0.582519	0.567570	0.563059	0.785568	0.774944	0.771424	0.770053	0.787217	0.793983	0.794506	0.808997	0.746982	0.749589	0.745836	1.000000	11994.000000	11993.000000	11993.000000	0.008338	11431.000000	3.504707	3.504707	0.019144	0.669247	127.000000	11994.000000	11867.000000	11867.000000	1.058863	10.124800	11.000000	0.025998	0.018501	0.865893	0.659707	94.219102	96.118347	95.818213	95.842736	92.185644	93.450263	95.170479	92.280969	94.779116	95.370453	94.731733
60	0.919451	0.027954	0.021284	0.020819	1.587030	1.277392	0.007117	0.005728	0.001595	0.001317	99.992240	99.998484	100.000000	97.063684	0.038772	0.002368	0.526127	0.007105	0.035191	0.034582	74.553045	141.773980	1.350087	1.204916	1.192758	1.253063	1.328674	1.339135	1.328081	1.403280	1.208622	1.192017	1.194516	97.616999	98.449015	98.635662	98.664714	97.974109	98.068688	97.894737	97.733759	98.001954	98.310360	98.290074	99.707502	99.820051	99.862708	99.750172	99.714190	99.697708	99.637895	99.555145	99.698073	99.831036	99.710628	99.982794	100.000000	100.000000	100.000000	99.991594	100.000000	99.991579	99.983213	99.991120	99.982214	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	99.991120	99.991107	100.000000	0.038450	0.038831	0.038989	0.038720	0.038594	0.038573	0.038555	0.038505	0.039244	0.039188	0.039038	0.036956	0.037224	0.037348	0.037156	0.037054	0.036989	0.037021	0.036949	0.037799	0.037739	0.037588	1.040691	1.043447	1.044235	1.042346	1.041833	1.043128	1.041713	1.042333	1.038467	1.038626	1.038870	0.578782	0.530432	0.524691	0.539088	0.559713	0.556078	0.560273	0.581638	0.578502	0.570605	0.564256	0.785854	0.773311	0.768344	0.773975	0.782565	0.792786	0.793148	0.805460	0.748112	0.750912	0.745901	1.000000	11994.000000	11993.000000	11993.000000	0.008338	11442.000000	3.476550	3.476550	0.019593	0.661047	135.000000	11994.000000	11859.000000	11859.000000	1.125563	10.136436	11.000000	0.026419	0.018916	0.852543	0.648595	94.658342	95.804920	96.040118	95.789931	92.223449	93.972022	95.099124	92.301823	94.589286	95.571659	94.995145
61	0.918392	0.027059	0.021128	0.020666	1.593981	1.288093	0.007148	0.005776	0.001602	0.001329	99.992240	99.999242	100.000000	97.063684	0.038688	0.002360	0.526285	0.006936	0.035409	0.034756	74.647772	141.780627	1.350811	1.205806	1.184076	1.262074	1.337338	1.345374	1.329310	1.434625	1.202023	1.188636	1.200277	97.703028	98.457584	98.652823	98.604411	97.948890	98.026702	97.970526	97.498741	98.037474	98.345932	98.272536	99.681693	99.845758	99.862708	99.715713	99.705783	99.706105	99.663158	99.563539	99.706953	99.813250	99.710628	99.982794	100.000000	100.000000	100.000000	99.991594	100.000000	99.991579	99.983213	99.991120	99.982214	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	99.991120	100.000000	100.000000	0.038494	0.038918	0.038990	0.038804	0.038544	0.038559	0.038569	0.038404	0.038819	0.038771	0.038860	0.036996	0.037309	0.037350	0.037234	0.037016	0.036973	0.037030	0.036850	0.037431	0.037344	0.037418	1.040720	1.043417	1.044215	1.042434	1.041550	1.043178	1.041822	1.042393	1.037320	1.038406	1.038815	0.578623	0.529279	0.523266	0.542626	0.564345	0.558733	0.560322	0.585824	0.580982	0.564926	0.565080	0.780160	0.777157	0.773106	0.771532	0.783577	0.793732	0.791516	0.810314	0.747958	0.747154	0.749903	1.000000	11994.000000	11993.000000	11993.000000	0.008338	11437.000000	3.495988	3.495988	0.018842	0.663624	128.000000	11994.000000	11866.000000	11866.000000	1.067200	10.124979	11.000000	0.025638	0.018037	0.865923	0.653535	94.208427	95.825067	95.766373	95.904911	91.987778	94.051352	95.187484	91.874947	94.904061	95.270451	95.012799
62	0.928942	0.027234	0.021329	0.020866	1.589158	1.282342	0.007126	0.005750	0.001595	0.001316	99.992998	99.999242	100.000000	97.063684	0.038727	0.002346	0.526203	0.006959	0.035425	0.034742	74.640351	141.790014	1.352633	1.206191	1.188687	1.249527	1.324074	1.340431	1.320153	1.411279	1.195238	1.190126	1.191908	97.608396	98.389032	98.635662	98.595796	98.074983	98.060291	98.021053	97.700185	98.019714	98.372610	98.246229	99.673090	99.845758	99.854127	99.732943	99.739408	99.706105	99.646316	99.571932	99.706953	99.804357	99.719397	99.991397	100.000000	100.000000	100.000000	99.991594	100.000000	99.991579	99.983213	99.991120	99.982214	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	99.991120	100.000000	100.000000	0.038567	0.038833	0.038922	0.038916	0.038613	0.038803	0.038496	0.038520	0.038948	0.038851	0.038683	0.037065	0.037227	0.037279	0.037334	0.037085	0.037193	0.036966	0.036964	0.037561	0.037431	0.037257	1.040766	1.043409	1.044378	1.042636	1.041504	1.043583	1.041635	1.042337	1.037191	1.038186	1.038547	0.575340	0.526445	0.523998	0.535826	0.561476	0.554856	0.556323	0.581910	0.580601	0.570410	0.564005	0.781818	0.779472	0.774520	0.773071	0.784149	0.790913	0.790300	0.807877	0.744484	0.750727	0.746889	1.000000	11994.000000	11993.000000	11993.000000	0.008338	11454.000000	3.483094	3.483094	0.018868	0.669584	131.000000	11994.000000	11863.000000	11863.000000	1.092213	10.133609	11.000000	0.025714	0.018139	0.855183	0.658068	94.486824	96.057626	95.746888	95.798611	92.268522	93.847458	95.313430	92.033223	94.724627	95.484217	95.047669
63	0.933059	0.027316	0.021490	0.021024	1.581047	1.274941	0.007090	0.005717	0.001589	0.001312	99.992998	99.999242	100.000000	97.063684	0.038676	0.002342	0.526291	0.006973	0.035516	0.034791	74.653784	141.824203	1.340736	1.209191	1.183785	1.254165	1.320360	1.341046	1.324256	1.403007	1.188369	1.177168	1.186419	97.642808	98.500428	98.618500	98.630255	98.049765	98.077085	97.928421	97.742152	98.072995	98.345932	98.351456	99.681693	99.854327	99.854127	99.732943	99.714190	99.672517	99.663158	99.597113	99.733594	99.822143	99.719397	99.991397	100.000000	100.000000	100.000000	99.991594	100.000000	99.991579	99.983213	99.991120	99.982214	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	99.991120	100.000000	100.000000	0.038497	0.038783	0.038796	0.038667	0.038489	0.038753	0.038530	0.038512	0.038936	0.038806	0.038815	0.037002	0.037180	0.037165	0.037103	0.036969	0.037148	0.036996	0.036955	0.037559	0.037400	0.037383	1.040653	1.043407	1.044169	1.042394	1.041392	1.043455	1.041743	1.042390	1.036902	1.037841	1.038552	0.575187	0.527976	0.523936	0.539303	0.560385	0.554599	0.556805	0.578993	0.581939	0.565270	0.562320	0.778388	0.777295	0.773078	0.769377	0.781708	0.794844	0.792278	0.804449	0.745571	0.747403	0.747352	0.000000	11994.000000	11994.000000	11994.000000	0.000000	11454.000000	3.582029	3.582029	0.018615	0.666372	130.000000	11994.000000	11864.000000	11864.000000	1.083875	10.137306	11.000000	0.025443	0.018045	0.854229	0.654264	94.571156	96.056605	95.731075	95.756682	92.234575	94.210883	95.304925	92.060668	94.662620	95.529328	95.118722
64	0.924370	0.026926	0.021205	0.020735	1.580357	1.280307	0.007087	0.005741	0.001588	0.001312	99.992998	99.999242	100.000000	97.063684	0.038660	0.002329	0.526323	0.006878	0.035542	0.034780	74.657429	141.863361	1.345407	1.202304	1.187826	1.246672	1.314802	1.335284	1.323797	1.394840	1.187832	1.182628	1.188726	97.694425	98.431877	98.635662	98.681943	98.058171	98.060291	97.978947	97.758939	98.028594	98.408181	98.333918	99.690296	99.837189	99.862708	99.732943	99.714190	99.689311	99.646316	99.597113	99.724714	99.822143	99.719397	99.991397	100.000000	100.000000	100.000000	99.991594	100.000000	99.991579	99.983213	99.991120	99.982214	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	99.991120	100.000000	100.000000	0.038586	0.038790	0.038916	0.038719	0.038444	0.038638	0.038438	0.038526	0.038865	0.038797	0.038686	0.037086	0.037187	0.037277	0.037152	0.036939	0.037044	0.036912	0.036965	0.037480	0.037391	0.037250	1.040716	1.043382	1.044248	1.042429	1.041007	1.043289	1.041615	1.042481	1.037194	1.037849	1.038860	0.576851	0.527473	0.524370	0.537041	0.559342	0.558434	0.558716	0.580826	0.582255	0.566934	0.562074	0.781871	0.776280	0.772476	0.771584	0.783337	0.795443	0.793338	0.804621	0.743359	0.748987	0.745283	1.000000	11994.000000	11993.000000	11993.000000	0.008338	11450.000000	3.466705	3.466705	0.018545	0.665140	131.000000	11994.000000	11863.000000	11863.000000	1.092213	10.141870	11.000000	0.025407	0.018051	0.859295	0.654898	94.477198	96.118012	95.911488	95.963892	92.277009	93.939651	95.355168	92.380064	94.822353	95.492353	94.993820
65	0.915660	0.026811	0.021038	0.020570	1.578297	1.275208	0.007078	0.005718	0.001585	0.001309	99.992240	99.998484	100.000000	97.063684	0.038760	0.002339	0.526106	0.006971	0.035426	0.034785	74.673078	141.906455	1.340675	1.195606	1.188881	1.241697	1.315232	1.332513	1.318861	1.397752	1.187730	1.183991	1.186924	97.694425	98.508997	98.635662	98.681943	98.058171	98.161055	98.004211	97.784120	98.081875	98.390396	98.333918	99.673090	99.854327	99.862708	99.732943	99.722596	99.680914	99.629474	99.597113	99.724714	99.822143	99.719397	99.982794	100.000000	100.000000	100.000000	99.991594	100.000000	99.991579	99.983213	99.991120	99.982214	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	99.991120	99.991107	100.000000	0.038598	0.038734	0.038885	0.038797	0.038675	0.038822	0.038601	0.038713	0.038945	0.038835	0.038903	0.037097	0.037140	0.037252	0.037227	0.037142	0.037216	0.037061	0.037140	0.037557	0.037419	0.037456	1.040724	1.043209	1.044161	1.042448	1.041560	1.043433	1.041828	1.042618	1.037193	1.038076	1.038920	0.578826	0.526903	0.525003	0.536789	0.559756	0.555117	0.555305	0.579263	0.580462	0.571357	0.562577	0.786133	0.774074	0.773313	0.769878	0.781687	0.795659	0.791782	0.803795	0.745297	0.751711	0.743874	1.000000	11994.000000	11993.000000	11993.000000	0.008338	11446.000000	3.461952	3.461952	0.018469	0.662221	130.000000	11994.000000	11864.000000	11864.000000	1.083875	10.138570	11.000000	0.025523	0.017920	0.853249	0.650213	94.599046	95.953059	95.678105	95.826102	92.175832	94.074765	95.313829	92.161681	94.938856	95.635843	95.039280
66	0.920166	0.027384	0.021263	0.020782	1.568395	1.264953	0.007033	0.005672	0.001574	0.001300	99.992998	99.999242	100.000000	97.063684	0.038746	0.002335	0.526101	0.006881	0.035388	0.034760	74.602616	141.805747	1.329591	1.191822	1.175719	1.231736	1.312299	1.323641	1.314010	1.392997	1.185450	1.177067	1.182168	97.746043	98.500428	98.644242	98.699173	98.041358	98.144261	97.978947	97.767333	98.099636	98.417074	98.368993	99.673090	99.820051	99.854127	99.741558	99.697377	99.722899	99.637895	99.597113	99.715833	99.813250	99.719397	99.991397	100.000000	100.000000	100.000000	99.991594	100.000000	99.991579	99.983213	99.991120	99.982214	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	99.991120	100.000000	100.000000	0.038592	0.038939	0.039101	0.038751	0.038549	0.038804	0.038521	0.038432	0.038985	0.038893	0.038799	0.037093	0.037320	0.037451	0.037183	0.037027	0.037200	0.036989	0.036879	0.037585	0.037464	0.037359	1.040652	1.043659	1.044379	1.042412	1.041391	1.043378	1.041705	1.042351	1.037505	1.038384	1.038811	0.574897	0.525624	0.522501	0.535043	0.558756	0.553639	0.554494	0.581321	0.579825	0.564285	0.559246	0.781909	0.775675	0.771899	0.768505	0.785376	0.790853	0.794005	0.803404	0.743217	0.747000	0.742542	0.000000	11994.000000	11994.000000	11994.000000	0.000000	11445.000000	11109.853420	11109.853420	0.018927	0.655167	128.000000	11994.000000	11866.000000	11866.000000	1.067200	10.141750	11.000000	0.025860	0.018323	0.845896	0.644562	94.547503	96.083168	95.808849	95.912877	92.142554	94.050847	95.390765	92.332458	95.055337	95.467954	94.942184
67	0.920233	0.026957	0.021170	0.020688	1.563231	1.258406	0.007010	0.005643	0.001569	0.001296	99.992998	99.999242	100.000000	97.063684	0.038777	0.002337	0.526028	0.006966	0.035418	0.034755	74.610822	141.811394	1.327808	1.191826	1.171313	1.235007	1.307452	1.318428	1.309564	1.385888	1.181414	1.170145	1.183265	97.746043	98.483290	98.661404	98.664714	98.074983	98.093879	98.021053	97.792513	98.046355	98.417074	98.298843	99.681693	99.837189	99.862708	99.724328	99.705783	99.697708	99.637895	99.597113	99.724714	99.831036	99.719397	99.991397	100.000000	100.000000	100.000000	99.991594	100.000000	99.991579	99.983213	99.991120	99.982214	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	99.991120	100.000000	100.000000	0.038653	0.038885	0.038941	0.038798	0.038520	0.038714	0.038514	0.038386	0.039236	0.039074	0.039013	0.037154	0.037274	0.037308	0.037229	0.037004	0.037114	0.036978	0.036838	0.037823	0.037651	0.037549	1.040598	1.043496	1.044073	1.042380	1.041259	1.043398	1.041826	1.042253	1.037623	1.038031	1.039282	0.574575	0.525535	0.522534	0.534393	0.558553	0.553490	0.554063	0.579779	0.577264	0.565249	0.557251	0.780622	0.776122	0.770175	0.770051	0.782990	0.788909	0.791050	0.800309	0.745977	0.743588	0.745377	0.000000	11994.000000	11994.000000	11994.000000	0.000000	11463.000000	3.637063	3.637063	0.018592	0.649243	137.000000	11994.000000	11857.000000	11857.000000	1.142238	10.147255	11.000000	0.025143	0.017745	0.832868	0.641192	94.535993	95.987228	95.996541	95.893384	92.307039	94.242835	95.344681	92.428353	94.812963	95.339893	95.177956
68	0.908071	0.026579	0.020836	0.020355	1.563026	1.259583	0.007009	0.005648	0.001570	0.001300	99.992240	99.999242	100.000000	97.063684	0.038850	0.002333	0.525792	0.006911	0.035450	0.034789	74.636882	141.873264	1.332477	1.188192	1.176102	1.229641	1.305179	1.319808	1.308224	1.386114	1.179314	1.172094	1.173271	97.737440	98.560411	98.618500	98.690558	98.117014	98.169452	98.046316	97.809300	98.108516	98.417074	98.351456	99.681693	99.837189	99.862708	99.741558	99.705783	99.706105	99.646316	99.597113	99.724714	99.831036	99.719397	99.982794	100.000000	100.000000	100.000000	99.991594	100.000000	99.991579	99.983213	99.991120	99.982214	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	99.991120	100.000000	100.000000	0.038741	0.038944	0.038996	0.039028	0.038758	0.038825	0.038615	0.038602	0.039044	0.038943	0.039008	0.037230	0.037325	0.037357	0.037446	0.037219	0.037215	0.037073	0.037035	0.037653	0.037523	0.037576	1.040848	1.043659	1.044198	1.042502	1.041660	1.043554	1.041886	1.042553	1.037182	1.038096	1.038417	0.574627	0.524923	0.523751	0.535004	0.556868	0.553786	0.552706	0.580066	0.578621	0.567405	0.559928	0.781900	0.775112	0.769628	0.768177	0.782494	0.791326	0.793589	0.800968	0.743914	0.748320	0.742807	1.000000	11994.000000	11993.000000	11993.000000	0.008338	11452.000000	3.434495	3.434495	0.018429	0.652024	123.000000	11994.000000	11871.000000	11871.000000	1.025513	10.143206	11.000000	0.025197	0.017850	0.840131	0.643268	94.409776	95.964474	95.965443	95.992366	92.476037	93.951203	95.307718	92.376758	94.879115	95.530127	95.146916
69	0.918770	0.027018	0.021161	0.020683	1.557666	1.254234	0.006985	0.005624	0.001564	0.001292	99.992240	99.999242	100.000000	97.063684	0.038785	0.002333	0.525979	0.006888	0.035363	0.034763	74.608996	141.822187	1.323957	1.187660	1.171429	1.224329	1.304038	1.316593	1.305146	1.382063	1.178112	1.170513	1.171632	97.840674	98.483290	98.695727	98.707788	98.108608	98.102276	98.012632	97.868054	98.081875	98.434860	98.307611	99.690296	99.837189	99.854127	99.750172	99.731002	99.706105	99.663158	99.605506	99.724714	99.831036	99.736934	99.982794	100.000000	100.000000	100.000000	99.991594	100.000000	99.991579	99.983213	99.991120	99.982214	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	99.991120	100.000000	100.000000	0.038645	0.038941	0.039047	0.038894	0.038591	0.038705	0.038532	0.038576	0.039032	0.038997	0.038836	0.037145	0.037324	0.037400	0.037318	0.037067	0.037107	0.036995	0.037009	0.037628	0.037557	0.037404	1.040645	1.043587	1.044344	1.042482	1.041413	1.043358	1.041810	1.042555	1.037560	1.038571	1.038587	0.573509	0.524944	0.522856	0.535305	0.557491	0.552718	0.554041	0.578430	0.578676	0.561905	0.559234	0.780977	0.776150	0.768282	0.766797	0.783840	0.789589	0.790760	0.802226	0.743658	0.748857	0.741731	0.000000	11994.000000	11994.000000	11994.000000	0.000000	11464.000000	3.514773	3.514773	0.018634	0.647691	125.000000	11994.000000	11869.000000	11869.000000	1.042188	10.147780	11.000000	0.025406	0.017938	0.839724	0.634938	94.557116	95.980680	95.922246	95.940319	92.321398	94.238753	95.239310	92.478401	94.958508	95.647900	95.075457
70	0.921763	0.026721	0.021155	0.020678	1.561283	1.261046	0.007001	0.005655	0.001567	0.001296	99.992240	99.999242	100.000000	97.063684	0.038828	0.002333	0.525797	0.006886	0.035389	0.034749	74.642574	141.848452	1.329246	1.188926	1.170419	1.230687	1.305913	1.316883	1.305895	1.385196	1.180468	1.167817	1.172763	97.694425	98.491859	98.695727	98.647484	98.066577	98.135864	98.029474	97.792513	98.055235	98.461538	98.351456	99.664487	99.828620	99.871289	99.741558	99.714190	99.697708	99.663158	99.597113	99.715833	99.839929	99.719397	99.982794	100.000000	100.000000	100.000000	99.991594	100.000000	99.991579	99.983213	99.991120	99.982214	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	99.991120	100.000000	100.000000	0.038683	0.039032	0.039040	0.038945	0.038757	0.038798	0.038590	0.038538	0.039010	0.038929	0.038945	0.037177	0.037407	0.037391	0.037366	0.037216	0.037188	0.037047	0.036976	0.037608	0.037514	0.037509	1.040768	1.043734	1.044412	1.042518	1.041693	1.043561	1.041945	1.042462	1.037509	1.037954	1.038575	0.574408	0.526144	0.522723	0.536024	0.558118	0.552829	0.555878	0.581095	0.577936	0.563421	0.559845	0.780287	0.773147	0.768537	0.768403	0.782310	0.790772	0.789546	0.801434	0.745520	0.748185	0.741564	0.000000	11994.000000	11994.000000	11994.000000	0.000000	11456.000000	3.536495	3.536495	0.018416	0.651987	131.000000	11994.000000	11863.000000	11863.000000	1.092213	10.149962	11.000000	0.025321	0.017804	0.843417	0.639654	94.606313	96.117343	95.782195	95.843818	92.309651	94.168009	95.219462	92.602322	95.028117	95.654506	95.146059
